Date,News,Score,Binary Score
12/2/2017 0:00,"A total of 22 companies won 4th ICSB National Award for Corporate Governance Excellence, 2016 for complying with corporate governance rules framed by Bangladesh Securities and Exchange Commission. In Pharmaceutical, Food and Allied Companies category, IBN SINA Pharmaceutical Industry Limited won the gold while Golden Harvest Agro Industries Limited and Square Pharmaceuticals Limited bagged Silver and Bronze respectively.",4,1
12/2/2017 0:00,The heavyweight telecommunication sector fell 1.44 per cent as prices of largest market cap company Grameenphone's share price slumped 1.52 per cent to close at Tk 471.40 each on Thursday.,1,0
12/2/2017 0:00,"The heavyweight telecommunication sector, with two issues - Grameenphone (GP) and Bangladesh Submarine Cable Company (BSCCL) -lost 1.44 per cent as prices of the largest market cap GP's share price plunged 1.52 per cent to close at Tk 471.40 each on Thursday, the last trading day of the week.",1,0
12/2/2017 0:00,Square Pharmaceuticals Limited bagged Silver and Bronze respectively in 4th ICSB National Award for Corporate Governance Excellenc,5,1
12/5/2017 0:00,BRAC University signs MoU with Grameenphone,5,1
12/6/2017 0:00,"The pharmaceutical company declared 35 per cent cash dividend and 7.5 per cent stock dividend to its shareholders for the year ended 30 June, 2017.",4,1
12/6/2017 0:00,Square Pharmaceuticals topped the turnover chart with nearly 1.24 million shares of Tk 383 million changing hands,4,1
12/6/2017 0:00,"Square Pharmaceuticals topped the turnover chart with nearly 1.24 million shares of Tk 383 million changing hands, followed by Goden Harvest Agro Industries with Tk 183 million, BD Thai Aluminium Tk 165 million, Premier Cement Tk 157 million and Grameenphone Tk 134 million.",4,1
12/6/2017 16:13,Stocks slipped into the red Wednesday as risk-averse investors opted for booking profit on bank and telecom stocks.Square Pharmaceuticals topped the turnover chart with nearly 1.24 million shares of Tk 383 million changing hands,3,1
12/6/2017 16:16,"Square Pharmaceuticals Limited has organised its 51st Annual General Meeting (AGM) at Dhaka Club in Ramna area of the capital.The pharmaceutical company declared 35 per cent cash dividend and 7.5 per cent stock dividend to its shareholders for the year ended 30 June, 2017.The company also declared consolidated turnover, gross profit and net profit (after tax) of Tk 42,285 million, Tk 18,268 million and Tk 10,978 million respectively for the last June.Turnover and Net Profit rises to 10.33 per cent and 15.69 per cent respectively during the year under review, says a press release.",5,1
12/9/2017 0:00,"Bangladesh Thai Aluminium topped the week's turnover chart with 31.44 million shares of Tk 998 million changing hands, closely followed by Square Pharmaceuticals with Tk 894 million, Grameenphone Tk 837 million, Brac Bank Tk 799 million and Paramount Textile Tk 739 million.",3,1
12/9/2017 10:40,Stocks plummeted for the second week that ended Thursday as risk-averse investors continued to opt for booking profit on heavyweight banking sector issues.,2,0
12/11/2017 0:00,NUB and Grameenphone jointly arrange seminar on building career project management,4,1
12/11/2017 15:25,"Stocks stayed downturn for the fourth straight session on Monday, with key index of the major bourse dipping below 6,200-mark, as risk-averse investors continued their selling binge on sector-wise large-cap issues.",2,0
12/16/2017 0:00,Grameenphone's parent company Telenor said on Monday that a number of recent Grameenphone sponsorship arrangements as part of its Bangladesh operations were in breach with the company's internal guidelines,3,1
12/17/2017 10:40,"Stocks edged higher for the second day in a row on Tuesday as some optimIFAD Autos topped the day’s turnover chart with 2.11 million shares of Tk 337 million changing hands, closely followed by Uttara Bank, Aamra Networks, Brac Bank, and Square Pharmaceuticals.istic investors took position on sector-wise issues amid earnings and dividend expectation.",5,1
12/18/2017 0:00,"The prices of most of the shares on both bourses witnessed positive trend Monday amid slow trading as investors remained followed cautious stance ahead of year-closing.Alif Manufacturing Company (former CMCK Kamal Textile) was the most traded stocks till then with shares worth Tk 124 million changing hands, closely followed by Aamra Networks Tk 36 million, Confidence Cement Tk 33 million, Square Pharma Tk 26 million",5,1
12/19/2017 0:00,"Bongo gets Merit Award at APICTA:Bongo picked up the award for its project ""Bioscope"", a joint-venture with Grameenphone, allowing users to access live TV and entertainment at the click of their fingertips. ",4,1
12/19/2017 0:00,"Dealers said the market closed flat as cautious investors booked profits of sector-wise large-cap stocks like Grameenphone, Square Pharmaceuticals and Brac Bank.",4,1
12/20/2017 0:00,"Barrister Nihad Kabir, Senior Partner, Syed Ishtiaq Ahmed & Associates, has been re-elected as the president of Metropolitan Chamber of Commerce and Industry (MCCI) for 2018.She is also a director of Brac Bank, Infrastructure Development Company Limited, Palli Karma-Sahayak Foundation, bKash, and independent director of Square Pharmaceuticals and Apex Footwear.",5,1
12/20/2017 0:00,"Stocks slipped into the red on Wednesday, with core index of the major bourse dipping below the 6,200-mark, as risk-averse investors were on selling mood.Price correction of some large-cap issues, including Grameenphone, Square Pharma and Brac Bank were responsible for the market fall,” said an analyst at a leading brokerage firm.",2,0
12/20/2017 0:00,Country’s internet users now stand at 80.17m:UNB says leading operator Grameenphone has 64.959 million subscribers,4,1
12/20/2017 0:00,"“Price correction of some large-cap issues, including Grameenphone, Square Pharma and Brac Bank were responsible for the market fall,” said an analyst at a leading brokerage firm.",1,0
12/21/2017 0:00,"The lone listed telecom company -- Grameenphone topped the day’s turnover chart with shares of Tk 166 million changing hands, closely followed by National Tubes, Brac Bank, Square Pharmaceuticals and City Bank.",5,1
12/21/2017 0:00,"Driverless cars, facial recognition 'to be reality':Telenor venture Grameenphone is the largest mobile operator in Bangladesh.",4,1
12/22/2017 0:00,Grameenphone tops DSE transaction chart,4,1
12/22/2017 0:00,Grameenphone tops DSE transaction chart,5,1
12/23/2017 0:00,"Grameenphone (GP) topped the week's turnover chart with 1.46 million shares worth Tk 681 million changing hands, closely followed by Square Pharmaceuticals with Tk 639 million",5,1
12/23/2017 0:00,"Stocks keep falling for fourth straight week:Grameenphone (GP) topped the week's turnover chart with 1.46 million shares worth Tk 681 million changing hands, closely followed by Square Pharmaceuticals with Tk 639 million, National Tubes Tk 608 million, Alif Manufacturing Company Tk 573 million and Shahjalal Islami Bank Tk 515 million.",1,0
12/23/2017 0:00,Grameenphone (GP) topped the week's turnover chart with 1.46 million shares worth Tk 681 million changing hands,4,1
12/27/2017 0:00,"Square Pharmaceuticals emerged as the fourth with shares of Tk 110 million changing hands. The second largest market cap company's share price settled at Tk 298.40, losing 0.09 per cent.",5,1
12/27/2017 0:00,"Grameenphone featured a turnover of Tk 92 million. The largest market cap listed company's share price closed at Tk 467.90, advancing 0.28 per cent",2,0
12/27/2017 0:00,Square Pharmaceuticals emerged as the fourth with shares of Tk 110 million changing hands,4,1
12/28/2017 0:00,"CRISL rated Square Pharma “AAA” in the long-term.Credit Rating Information and Services (CRISL) has informed that the Rating Committee of CRISL has assigned the rating to Square Pharmaceuticals Ltd. as “AAA” in the long term.Each share of Square Pharmaceuticals, which was listed on the Dhaka Stock Exchange (DSE) in 1995, closed at Tk 298.40 on Tuesday at DSE.Square Pharma, the second largest market listed company in the Bangladesh’s capital market, disbursed 35 per cent cash and 7.50 per cent stock dividend for the year ended on June 30, 2017. In 2016, the pharma company paid 40 per cent cash and 10 per cent stock dividend. The company has also reported consolidated first quarter (Q1) earnings per share (EPS) for July-September, 2017 of Tk 4.39 for as against Tk 3.53 for July-September, 2016.",5,1
1/2/2018 15:05,"Market insiders said investors were active on sector-wise large-cap stocks, like Grameenphone, United Power, Lafarge Surma Cement, Square Pharmaceuticals and Islami Bank, which helped the market closed higher.",3,1
1/3/2018 14:50,"United Power topped the day’s turnover chart for the third day in a row with 2.70 million shares worth Tk 517 million changing hands, followed by Dragon Sweater, Grameenphone, IFAD Autos and Islami Bank. Grameenphone notched the third spot, with shares of Tk 149 million changing hands. The largest market-cap company's share price fell 1.60 per cent to close at Tk 478.20.",2,0
1/24/2018 10:28,"Top 10 traded companies accounted for more than 40 per cent transactions of the premier bourse Tuesday while Square Pharmaceuticals, Beximco Pharma and Grameenphone dominated the list.Dealers said the fundamentally sound issues like Square Pharma, Grameenphone continued to attract investors as they are anticipating positive quarterly earning declarations.",4,1
1/29/2018 10:29,"Top 10 traded companies accounted for more than 33 per cent transactions of the premier bourse Sunday while Square Pharmaceuticals topped the chart again after one-session break. Brokers said the investors were busy with selling shares of largest and second largest market cap listed companies -- Square Pharmaceuticals and Grameenphone to book profits from the recent upsurge, taking them in the top turnover chart.",3,1
2/12/2018 17:35,"Grameenphone (GP) topped the day’s turnover chart with shares worth Tk 231 million changing hands, followed by Square Pharmaceuticals, LankaBangla Finance, Brac Bank and Paramount Textile.",5,1
2/14/2018 19:58,"Dewan said Square Pharmaceuticals and BEXIMCO Pharma have already contacted the NBR for getting AEO facility. ""These two companies are likely to get this facility soon,"" he said.",4,1
2/16/2018 10:36,"Square Pharmaceuticals generated a turnover of Tk 113 million. The second largest market cap company's share price ended at Tk 323.90, inching down 0.34 per cent.",2,0
2/20/2018 15:56,Market insiders said the bourses kept downturn as the largest market cap listed company – Grameenphone’s share plunged 2.74 per cent or Tk 13.90 each to close at Tk 492.80 Tuesday despite the company rolled out 4G.,2,0
3/1/2018 15:54,"Monno Ceramic Industries topped the day’s turnover chart with shares worth Tk 120 million changing hands, followed by IFAD Autos, City Bank, Square Pharmaceuticals and Alif Industries.",2,0
3/21/2018 15:39,"Square Pharmaceuticals topped the day’s turnover chart with shares worth Tk 117 changing hands, followed by Grameenphone, Doreen Power, IFAD Autos and Brac Bank.",5,1
3/22/2018 11:35,"Square Pharmaceuticals was the most traded stocks till then with shares worth Tk 17 million changing hands, closely followed by Wata Chemicals Tk 16 million, Lafarge-Holcim Tk 15 million, Unique Hotel Tk 13 million and Salvo Chemicals BDT 9.0 million.",4,1
3/30/2018 10:31,"Top 10 companies captured for more than 23 per cent transaction of the Dhaka Stock Exchange (DSE) Thursday, with Square Pharmaceuticals topping the chart.According to DSE statistics, about 566,273 shares of Square Pharma were traded, generating a turnover worth nearly Tk 174 million. It was 3.70 per cent of the premier bourse's total transaction.",5,1
4/20/2018 12:26,"Grameenphone (GP) Limited has organised its 21st Annual General Meeting (AGM) at the International Convention City Bashundhara (ICCB) in the capital.
The board of directors approved 100 per cent cash dividend, making a total dividend of 205 per cent of the paid-up capital, for the year ended 31 December, 2017, says a media release.",3,1
4/22/2018 16:26,"Beximco continued to dominate the turnover chart with 14.72 million shares worth Tk 467 million changing hands, followed by Al-Afarah Islami Bank, BRAC Bank, Grameenphone and United Power.",2,0
4/23/2018 10:28,"Grameenphone's net profit fell slightly by 2.50 per cent year-on-year to Tk 6.39 billion in the January-March quarter of 2018, according to the company's financial statement posted on its website. GP's earnings per share (EPS) declined to Tk 4.74 in January-March quarter from Tk 4.86 in the same period a year ago, according to the financial statement.",1,0
4/25/2018 10:26,"Grameephone (GP), the largest market-cap listed company, dominated the Dhaka bourse's transaction chart Tuesday, while ten top-traded companies accounted for 32 per cent of the total transaction.",5,1
4/28/2018 12:59,Grameenphone and DataSoft have signed a Memorandum of Understanding (MoU) to develop comprehensive IoT solutions for businesses that will leverage both DataSoft’sIoT application development capabilities and Grameenphone’s M2M Connectivity Plan and managed IoT Platform.,,0
5/7/2018 11:51,"The Grameenphone Accelerator (GPA) launched its 5th batch of startups on its 4-month long programme through a launching event Sunday at GPHouse, said a statement.",3,1
5/8/2018 15:42,"Beximco continued to top the turnover chart with shares worth Tk 284 million changing hands, followed by Western Marine Shipyard, Square Pharmaceuticals, United Power and Grameenphone.",2,0
5/19/2018 10:21,"Square Pharmaceuticals has attained an average growth rate of 20 per cent in the past five years, beating the national average growth rate, riding on the expanded domestic market as well as new export frontiers. The company has already entered into the global arena with approval of UK, EU and US governments for marketing its products there as well as approval of investment by Bangladesh government for setting up a subsidiary company in Kenya.",5,1
6/1/2018 13:25,"Grameenphone recently signed agreements with the British Council, in Bangladesh, and Durbin Labs Limited respectively to jointly develop ‘MyStudy’, a mobile learning application for secondary school students of Bangladesh.",4,1
6/21/2018 15:58,"Grameenphone was the most traded stocks on the DSE turnover chart with shares worth Tk 491 million changing hands, closely followed by Alif Industries, Khulna Power Company, Paramount Textile and United Power.",5,1
6/23/2018 12:47,"62 companies to get National Export Trophy.Gold trophy winners are Zaber and Zobaer Fabrics, AKM Knitwear, Fakir Knitwear, Kamal Yarns, Envoy Textile, Noman Teri Towel, Jalalabad Frozen Foods, Popular Jute Exchange, Akij Jute Mills, SAF Industries, Picard Bangladesh, Bay Footwear, Mansur General Trading Company, Pran Dairy, Rajdhani Enterprise, Karupanna Rangpur, Bengal Plastic, Shinepukur Ceramics, Uniglory Cycle Industries, BRB Cable Industries, BSRM Steels, Square Pharmaceuticals, Service Engine, Universal Jeans, RM Interlinings, Moon Trims and Gazi Enterprise and Fexinco.",5,1
6/25/2018 15:38,"Market insiders said the bourse ended lower as investors booked profit on large-cap stocks like Grameenphone and Square Pharma, United Power.",1,0
7/5/2018 17:33," Square Hospitals will offer exclusive benefits to customers of Tonic, a digital healthcare service by Grameenphone, said a press release.",4,1
7/7/2018 12:54,"Tonic customers to enjoy special benefits at Square Hospitals.Telenor Health signed an agreement with Square Hospitals Limited at the latter’s premises in the capital recently.

Under the agreement, Square Hospitals will offer exclusive benefits to customers of Tonic, a digital healthcare service by Grameenphone, said a press release.",3,1
7/16/2018 13:36,"Shares of Grameenphone, the Bangladesh unit of Norway’s Telenor, surged as much as 4.93 per cent to its highest intraday level since Jun 26 on the Dhaka Stock Exchange (DSE).
The company reported that its earnings per share or EPS increased to Tk 8 in the April-June period from Tk 5.87 a year ago, according to an exchange filing. ",4,1
7/18/2018 10:43,"Grameenphone shares jump on profit growth.Shares of Grameenphone, the Bangladesh unit of Norway’s Telenor, surged as much as 4.93 per cent to its highest intraday level since Jun 26 on the Dhaka Stock Exchange (DSE).

The company reported that its earnings per share or EPS increased to Tk 8 in the April-June period from Tk 5.87 a year ago, according to an exchange filing. ",5,1
7/21/2018 10:44,"GP, the lone listed mobile phone company, disclosed April-June, 2018 earnings results on Monday last, recommending 125 per cent interim cash dividend for the half year ended on June 30, 2018.",3,1
8/5/2018 12:50,"BTRC orders to slow down mobile internet speed.The telecom regulator has directed mobile phone operators to slow down internet speed across the country for 24 hours.

The Bangladesh Telecommunication Regulatory Commission (BTRC) made the directives on Saturday apparently in a bid to tackle the ongoing student protests.",3,1
8/12/2018 11:46,"Stocks end flat as large-cap stocks plunge.Analysts said the some investors sold shares especially large-cap Grameenphone, Square Pharmaceuticals, ACI BSRM, MJL Bangladesh and Singer Bangladesh to cash in ahead of Eid-ul-Azha.",2,0
8/13/2018 10:43,"Weekly sector-wise analysis: Most of the major sectors suffer losses.The heavyweight telecommunication sector, which comprised two issues - Grameenphone (GP) and Bangladesh Submarine Cable Company (BSCCL), was the biggest loser, plunging by 6.46 per cent as the sector heavyweight GP's share fell Tk 25.60 each to close at Tk 363.80.",1,0
8/13/2018 10:45,Weekly analysis: Stocks end flat as investors reshuffle portfolio.The telecom sector witnessed the highest correction of 6.46 per cent as the sector heavyweight Grameenphone's share price plunged Tk 25.60 each to close at Tk 363.80.,2,0
8/16/2018 20:34,Grameenphone adds new smartphones to its 4G ecosystem,3,1
8/19/2018 11:28,"DSE, CSE soar as pre-Eid sale pressure ease.The investors continued to show buying spree on largest market-cap Grameenphone shares riding on the news of uniform call rate for all the operators coupled with bank stocks amid post-Eid optimism.",4,1
8/25/2018 20:59,Uniform mobile call rate: Subscribers' interest overlooked.Available data show that Grameenphone subscribers are suffering the most as about 90 per cent of the calls they make are on-net.,2,0
9/13/2018 12:01,"Weekly analysis: Stocks break five-week winning streak. Bank, financial institutions, textile sectors suffer most.Block trade contributed 2.80 per cent to the total turnover with stocks like Square Pharma, National Life Insurance, Grameenphone and United Power dominating the block trade board.",3,1
9/16/2018 15:34,"Block trade contributed 0.80 per cent to the total weekly turnover, where stocks like Square Pharmaceuticals, United Power, BATBC and Grameenphone dominated the block trade board.",4,1
9/17/2018 11:00,"Weekly sector-wise analysis: 12 sectors end lower, 7 higher.GP's share price plunged more than 4.0 per cent to close at Tk 370.60 each on Thursday",2,0
9/27/2018 10:44,"The effectiveness of the draft VAT return form will be tested with the participation of some large taxpayers including Unilever, British American Tobacco, Grameenphone and Hotel Westin.",3,1
10/7/2018 20:15,"RAB nabs GP employee, distributor for selling SIM cards illegally.Members of Rapid Action Battalion (RAB) in a drive arrested a senior executive (business sales) and a distributor of mobile phone company Grameenphone from the capital on early Sunday for selling SIM cards issued in the name of different corporate offices.",1,0
10/24/2018 10:43,"Grameenphone revenue up 1.9pc in Q3. Grameenphone reported revenue of BDT 98.1 billion for the first nine months of 2018, up1.9 per cent from the same period last year. ""Grameenphone reported healthy EBITDA growth and strong margins during the period"" ",4,1
10/24/2018 10:43,"Grameenphone revenue up 1.9pc in Q3.Grameenphone Ltd ended the third quarter of 2018 with 71.4 million active subscribers, registering a11.8 per cent year-on-year (YoY) growth. With 36.3 million data subscribers, 50.9 per cent of the total subscribers on the GP network using internet services.

Grameenphone reported revenue of BDT 98.1 billion for the first nine months of 2018, up1.9 per cent from the same period last year. Data revenue grew by 19.5 per cent YoY along with voice revenue growth of 4.8 per cent YoY.",4,1
10/24/2018 10:58,GP users face highest number of call drops: BTRC,2,0
10/27/2018 10:48,"46 more companies recommend dividend up to 350pc.The companies whose recommended higher dividends are: Monno Jute Stafflers, Monno Ceramic Industries, Square Pharmaceuticals, Shepherd Industries, Olympic Industries, Unique Hotel & Reports, Kay & Que, BBS Cables, Saiham Textile, Miracle Industries, Titas Gas, Nurani Dyeing, Nahee Aluminum and Beacon Pharmaceuticals.",4,1
10/31/2018 16:25,Telecommunication sector posted the highest gain of 5.34 per cent riding on Grameenphone (GP) as its share price surged by 5.0 per cent to close at Tk 383 each.,4,1
10/31/2018 16:25,"Telecommunication sector posted the highest gain of 5.34 per cent riding on Grameenphone (GP) as its share price surged by 5.0 per cent to close at Tk 383 each.

GP's share price increased riding on the news that its net profit rose 26.6 per cent to Tk 26.10 billion in the first nine months of the year, compared to the same period a year ago, said a stockbroker.",5,1
10/31/2018 16:25,"DS30 issues decline up to 15.44pc in last week.Among remaining securities, which witnessed correction in last week, the share prices of Square Pharmaceuticals, Summit Power, and National Bank Limited declined marginally.",2,0
11/21/2018 0:00,"Grameenphone's (GP) dominance as the overwhelming market leader is set to come under increased regulatory scrutiny, as BTRC has finally come up with Significant Market Power (SMP) Regulations for the country's telecom sector.",2,0
12/4/2018 12:42,"Most pharma cos post higher EPS for Q1. The EPS of Square Pharma rose to Tk 4.30 for July-September, 2018 as against Tk 4.08 for July-September, 2017.",4,1
12/19/2018 10:27,"Square Pharmaceuticals topped the DSE turnover chart with 407,809 shares worth Tk 102 million changing hands.",4,1
12/20/2018 10:27,"Square Pharmaceutics emerged fourth with shares worth Tk 80 million changing hands. The company's share price closed at Tk 250.80, advancing 0.04 per cent.",4,1
12/20/2018 11:36,Square Pharmaceuticals topped the day’s turnover chart with shares worth Tk 157 million changing hands,4,1
1/1/2019 10:37,The turnover of Square Pharmaceuticals was above Tk 25.10 billion in 2018. The top pharmaceutical company of the country grabbed 4.54 per cent of the DSE's daily average turnover.,4,1
1/17/2019 17:37,Telecom giant Grameenphone is losing the highest number of customers through the roll-out of mobile number portability (MNP) service.,2,0
1/24/2019 13:29,"Square Pharmaceuticals Ltd will organise the day-long conference at Pan Pacific Sonargaon Hotel in the city, also as part of commemoration and tribute to Mr Chowdhury for his contribution towards the nation. The first biennial conference was held in January, 2013, organisers said.",3,1
1/28/2019 10:26,"Square Pharmaceuticals was also included in the top 10 turnover chart with shares of Tk 141 million changing hands. The company's share price closed at Tk 265 each, losing 0.78 per cent over the previous day.",4,1
1/29/2019 10:26,"Stocks down, GP recommends 155pc div. Telecommunication sector experienced the highest price appreciation of 3.90 per cent on the DSE mainly riding on Grameenphone.",4,1
2/1/2019 10:40,Stocks tumble on selling pressure. The telecommunications sector experienced the highest price correction mainly because of Grameenphone whose share price declined 3.94 per cent.,1,0
2/4/2019 10:28,"Market extends losing streak as major sectors slump. According to IDLC Securities, the top three negative index contributors were Islami Bank, National Bank and Grameenphone.",2,0
2/6/2019 10:28,Grameenphone featured a turnover of Tk 155 million. The company's share price jumped 2.0 per cent to close at Tk 402.,4,1
2/6/2019 16:06,Square accounted for the highest 16.95 per cent market share with annual sales worth Tk 34.76 billion in 2018,4,1
2/12/2019 21:33,"The telecom regulator has designated Grameenphone as a Significant Market Player (SMP) in an attribution that may lead to several strategic moves to curb its dominance in the local telecom market.

SMP is a regulatory process through which pure competitive condition is maintained in the market. Following its implementation, the large operators do not get chance for doing monopoly business.",4,1
2/13/2019 21:05,"The boards are expected to routinely assess such risk reports and authorise management to act accordingly. If the Boards have failed, action is expected against them by the central bank. Unfortunately, Bangladesh Bank's response has been a whimper rather than assertive action. In a multinational organisation, as was the case with GrameenPhone, the entire top team was phased out over the illegal VOIP in addition to hefty fines imposed by the Bangladesh Telecommunication Regulatory Commission (BTRC).",2,0
2/28/2019 11:37,Square Pharmaceuticals topped the day’s turnover chart with 1.44 million shares worth Tk 400 million changing hands,4,1
2/28/2019 11:37,Square Pharmaceuticals was the most traded stocks till then with shares worth Tk 162 million changing hands,4,1
2/28/2019 11:37,"Dhaka stocks edged higher for the second day in a row on Wednesday as some optimistic investors took position on sector-wise issues.

Market analysts said the market extended the gaining spell as some investors continued their buying appetite on sector-specific shares amid positive earnings and dividend declaration. United Power topped the day’s turnover with 1.39 million shares worth Tk 612 million changing hands, closely followed by Monno Ceramic, Square Pharmaceuticals, Bangladesh Submarine Cable Company and Legacy Footwear.",4,1
2/28/2019 11:37,"Grameenphone clinched the third spot, with shares worth Tk 241 million changing hands. The company's share advanced 0.63 per cent to close at Tk 379.50 each.",4,1
2/28/2019 11:38,"Grameenphone, the largest market-cap company, took a big hit, dipping 3.85 per cent to close at Tk 389.90 on Thursday, as the Bangladesh Telecommunication Regulatory Commission (BTRC) declared GP a significant market power (SMP) operator considering its market share of above 40 per cent.",4,1
3/3/2019 12:51,"Stocks witnessed yet another bearish week that ended on Wednesday, extending the losing streak for the fifth straight week as investors continued their selling binge.

The week saw four trading days instead of five as the market remained closed on Thursday due to Dhaka City Corporation (North) elections. Of them, stocks suffered losses in three sessions while one saw marginal gain.  Block trade contributed 5.80 per cent to the total weekly turnover, where stocks like Square Pharma, Brac Bank, Doreen Power, IPDC Finance and Mutual Trust Bank dominated the block trade board.",3,1
4/4/2019 18:42,"Country's mobile phone operators are yet to ensure 4G services outside the capital, according to a report of Bangladesh Telecommunication Regulatory Commission (BTRC).

The telecom regular published on Wednesday the report of its comprehensive quality of service (GoS) measurement through drive tests conducted in four divisions to find out the internet speed, including 4G, service coverage, call setup success rate and call drop rate.

During the drive tests, it was found that minimum download speed of at least 7mbps could not be ensured by the top three mobile operators -- Grameenphone, Robi and Banglalink -- outside Dhaka, the report said.",2,0
4/13/2019 13:40,"Bangladesh Association of Software and Information Services (BASIS), Grameenphone Ltd. and Microsoft Bangladesh have won “eGeneration Startup Ecosystem Awards” for their contribution to the development of local startup ecosystem recently.",4,1
5/5/2019 17:08,"Stocks rebounded in the outgoing week, snapping a 13-week losing streak, as the securities regulator took a series of market-supportive measures.  As the market situation spiralled out of control, Prime Minister Sheikh Hasina stepped in to resolve the crisis by holding meetings with the market regulator and the finance minister recently.


 
The government has also extended the tenure of the capital market refinancing scheme up to December 31, 2022, which also lifted the investor sentiment. Market analysts said the Prime Minister's assurance, and securities regulator's market-supportive measures, coupled with National Board of Revenue (NBR) Chairman's positive remarks helped cheer the stock prices. Block trade contributed 5.50 per cent to the week's total turnover. Stocks like Square Pharma, Jamuna Bank, BRAC Bank, Mutual Trust Bank and Monno Jute Stafflers dominated the block trade board.",5,1
5/6/2019 12:24,"
Grameenphone Ltd., in partnership with Maximus, has unveiled the co-branded Maximus P7 Plus for the Bangladesh market to further enable customers to avail 4G services.

The 4G enabled smartphone with a large display and brilliant resolution will enable cricket fans to experience the upcoming cricket world cup matches right from the comfort of their hands. The smartphone was introduced at an event on Sunday at GP House.",3,1
5/25/2019 12:12,"The Bangladesh Telecommunication Regulatory Commission (BTRC) has decided to hold a public hearing on June 12 to know about users' experience and complaints as well as quality of telecom services.BTRC received 7,908 complaints during the last one year (May 2018 - April 2019) on quality of different services of four mobile operators. Of these, 7,390 have already been resolved, said an official.

Among the total complaints, 3,427 were lodged against the second market leader Robi. Besides, BTRC received 2,413 complaints against Grameenphone, 1,157 complaints against Banglalink, and 911 complaints against the state-owned Teletalk.",2,0
6/13/2019 10:25,"Stocks extended the gaining on Tuesday, with turnover hitting nearly three- month high, as investors continued to show their buying appetite on large-cap stocks amid budgetary expectations.

Market analysts said stocks kept gaining amid growing confidence of investors ahead of national budget for the (FY) 2019-20.

Finance Minister A H M Mustafa Kamal is set to place the national budget for the FY 2019-20 on Thursday next.


 
Earlier, Mr. Kamal pledged that there would be many incentives for the stock market in the upcoming budget. United Power topped the turnover chart with 799,152 shares worth Tk 296 million changing hands.

The other turnover leaders were JMI Syringes, BBS Cables, Square Pharmaceuticals and Khulna Power Company.",4,1
6/17/2019 11:53,"A total of 209 listed companies will have to pay an additional Tk 107.92 billion if the proposed 15 per cent tax on 'reserves and retained earnings' is implemented.

Officials concerned said a large number of companies, especially banks, will face an operational setback following the execution of the budgetary measure.BEXIMCO will have to pay the second highest amount of Tk 7.22 billion followed by Square Pharmaceuticals above Tk 6.65 billion, Islami Bank above Tk 3.97 billion, British American Tobacco Bangladesh above Tk 3.33 billion and Investment Corporation of Bangladesh above Tk 2.87 billion.",2,0
6/29/2019 19:04,"the President handed over awards to 14 representatives of the recipient industrial units for their outstanding contributions to the country’s economy.

Awards were given in six categories covering all major sectors – large industry, medium industry, small industry, micro industry, cottage industry and hi-tech industry.

The award recipients under the large-industry category are: chief operating officer (COO) of Square Pharmaceuticals Limited Dr Shamim Ahmed, chairman of Envoy Textiles Limited Kutubuddin and chairman of Olympia Industries Limited Mobarak Ali; under medium-industry category – MD of Green Textile Limited Tanvir Ahmed, MD of D and S Pretty Fashions Limited Rezin Ahmmod and MD of JME Agro Limited Chowdhury Hasan Mahmud; under small-industry category – MD of Auko Tex Limited Engineer Abdus Sobhan, MD of APS Apparels Limited M Shamim Reza and MD of BSP Food Product (Private) Limited Ajit Kumar Das; under micro-industry category – founder and owner of Smart Leather Products Begum Masuda Yasmin Urmi.",4,1
6/30/2019 11:28,"Stocks witnessed upward trend in early hours of trading on Thursday as some investors are showing their buying spree on sector-wise shares amid tax review expectations in the final budget. Turnover, the important indicator of the market, stood at Tk 842 million on DSE when the report was filed at 11:00am.

United Power was the most traded stocks till then with shares worth Tk 82 million changing hands, closely followed by Bangladesh Shipping Corporation, Square Pharma, Fortune Shoes and Global Insurance.",4,1
7/7/2019 15:42,"The Bangladesh Telecommunication Regulatory Commission (BTRC) has decided to reduce the bandwidth capacity Grameenphone and Robi as they failed to pay their dues to the government.

Zakir Hossain Khan, Senior Assistant Director (PR) of BTRC, told UNB that 30 per cent bandwidth capacity of GP and 15 percent of Robi will be slashed as they could not clear their dues despite repeated notices.",2,0
7/14/2019 12:39,"Stocks suffered a big jolt in the outgoing week as investor confidence hit rock bottom, triggering panic selling that sent the benchmark index of the prime bourse reeling down in all five sessions of the week. Market analysts said the government's move to liquidate People's Leasing and Financial Services (PLFS) and the telecom regulator's strict stance on Grameenphone coupled with the gas price hike prompted investors to sell off stocks. Grameenphone (GP), the largest market-cap listed company, plunged 7.84 per cent during the week in a huge blow to the index, said the analysts.

The GP saw its downturn after the Bangladesh Telecommunication Regulatory Commission (BTRC) decided to reduce the bandwidth capacity of the mobile operator as it failed to pay their dues to the government.",1,0
7/16/2019 12:25,"The board of directors of Grameenphone (GP) has recommended interim cash dividend for the year 2019 at the rate of 90 per cent cash dividend out of the audited net profits of the company for the half year ended on June 30, 2019.",4,1
7/25/2019 15:06,"The ten most traded companies accounted for 26 per cent transactions on the Dhaka Stock Exchange (DSE) on Wednesday, with Square Pharmaceuticals bagging the top spot on the turnover chart.

Market analysts said investors got interested in Square Pharma shares amid expectations for high dividend declaration as the company's year-end is June 30.",4,1
